La,DET:ART,le
victoire,NOM,victoire
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
",",PUN,","
le,DET:ART,le
7,NUM,@card@
mai,NOM,mai
1954,NUM,@card@
",",PUN,","
a,VER:pres,avoir
été,VER:pper,être
un,DET:ART,un
triomphe,NOM,triomphe
non,ADV,non
seulement,ADV,seulement
du,PRP:det,du
peuple,NOM,peuple
vietnamien,ADJ,vietnamien
mais,KON,mais
aussi,ADV,aussi
des,PRP:det,du
peuples,NOM,peuple
du,PRP:det,du
Laos,NOM,Laos
et,KON,et
du,PRP:det,du
Cambodge,NAM,Cambodge
qui,PRO:REL,qui
se,PRO:PER,se
sont,VER:pres,être
alliés,VER:pper,allier
pour,PRP,pour
lutter,VER:infi,lutter
contre,PRP,contre
un,DET:ART,un
ennemi,ADJ,ennemi
commun,NOM,commun
afin,KON,afin
de,PRP,de
libérer,VER:infi,libérer
les,DET:ART,le
nations,NOM,nation
",",PUN,","
a,VER:pres,avoir
affirmé,VER:pper,affirmer
le,DET:ART,le
général,ADJ,général
Chansamone_Chanyalath,NAM,Chansamone_Chanyalath
",",PUN,","
vice,ADV,vice
-,PUN,-
Premier,NAM,Premier
ministre,NOM,ministre
lao,NOM,lao
et,KON,et
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
.,SENT,.
Vientiane,NAM,Vientiane
",",PUN,","
3,NUM,@card@
mai,NOM,mai
(,PUN,(
VNA,NAM,VNA
),PUN,)
-,PUN,-
La,DET:ART,le
victoire,NOM,victoire
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
",",PUN,","
le,DET:ART,le
7,NUM,@card@
mai,NOM,mai
1954,NUM,@card@
",",PUN,","
a,VER:pres,avoir
été,VER:pper,être
un,DET:ART,un
triomphe,NOM,triomphe
non,ADV,non
seulement,ADV,seulement
du,PRP:det,du
peuple,NOM,peuple
vietnamien,ADJ,vietnamien
mais,KON,mais
aussi,ADV,aussi
des,PRP:det,du
peuples,NOM,peuple
du,PRP:det,du
Laos,NOM,Laos
et,KON,et
du,PRP:det,du
Cambodge,NAM,Cambodge
qui,PRO:REL,qui
se,PRO:PER,se
sont,VER:pres,être
alliés,VER:pper,allier
pour,PRP,pour
lutter,VER:infi,lutter
contre,PRP,contre
un,DET:ART,un
ennemi,ADJ,ennemi
commun,NOM,commun
afin,KON,afin
de,PRP,de
libérer,VER:infi,libérer
les,DET:ART,le
nations,NOM,nation
",",PUN,","
a,VER:pres,avoir
affirmé,VER:pper,affirmer
général,ADJ,général
Chansamone_Chanyalath,NAM,Chansamone_Chanyalath
",",PUN,","
vice,ADV,vice
-,PUN,-
Premier,NAM,Premier
ministre,NOM,ministre
lao,NOM,lao
et,KON,et
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
.,SENT,.
Dans,PRP,dans
une,DET:ART,un
interview,NOM,interview
accordée,VER:pper,accorder
à,PRP,à
l,NOM,l
’,ABR,’
Agence,NOM,agence
vietnamienne,ADJ,vietnamien
d,VER:simp,d
’,ADJ,’
information,NOM,information
(,PUN,(
VNA,NAM,VNA
),PUN,)
à,PRP,à
Vientiane,NAM,Vientiane
à,PRP,à
l,NOM,l
’,ADJ,’
occasion,NOM,occasion
du,PRP:det,du
70e,ADJ,70e
anniversaire,NOM,anniversaire
de,PRP,de
la,DET:ART,le
victoire,NOM,victoire
",",PUN,","
il,PRO:PER,il
a,VER:pres,avoir
déclaré,VER:pper,déclarer
que,KON,que
cette,PRO:DEM,ce
victoire,NOM,victoire
avait,VER:impf,avoir
anéanti,VER:pper,anéantir
la,DET:ART,le
volonté,NOM,volonté
d,VER:futu,d
’,ADJ,’
invasion,NOM,invasion
du,PRP:det,du
colonialisme,NOM,colonialisme
à,PRP,à
l,NOM,l
’,ADJ,’
ancienne,ADJ,ancien
",",PUN,","
obligeant,VER:ppre,obliger
le,DET:ART,le
gouvernement,NOM,gouvernement
français,ADJ,français
à,PRP,à
signer,VER:infi,signer
les,DET:ART,le
Accords,NOM,accord
de,PRP,de
Genève,NAM,Genève
de,PRP,de
1954,NUM,@card@
pour,PRP,pour
mettre,VER:infi,mettre
fin,NOM,fin
à,PRP,à
la,DET:ART,le
guerre,NOM,guerre
et,KON,et
rétablir,VER:infi,rétablir
la,DET:ART,le
paix,NOM,paix
en,PRP,en
Indochine,NAM,Indochine
",",PUN,","
reconnaissant,VER:ppre,reconnaître
l,NOM,l
’,ADJ,’
indépendance,NOM,indépendance
",",PUN,","
la,DET:ART,le
souveraineté,NOM,souveraineté
et,KON,et
l,VER:simp,l
’,ADJ,’
intégrité,NOM,intégrité
territoriale,ADJ,territorial
du,PRP:det,du
Vietnam,NAM,Vietnam
",",PUN,","
du,PRP:det,du
Laos,NOM,Laos
et,KON,et
du,PRP:det,du
Cambodge,NAM,Cambodge
.,SENT,.
Au,PRP:det,au
cours,NOM,cours|cour
de,PRP,de
la,DET:ART,le
campagne,NOM,campagne
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
",",PUN,","
la,DET:ART,le
partie,NOM,partie
lao,ADJ,lao
a,VER:pres,avoir
non,ADV,non
seulement,ADV,seulement
créé,VER:pper,créer
des,PRP:det,du
conditions,NOM,condition
favorables,ADJ,favorable
pour,PRP,pour
la,DET:ART,le
partie,NOM,partie
vietnamienne,ADJ,vietnamien
",",PUN,","
mais,KON,mais
les,DET:ART,le
unités,NOM,unité
armées,VER:pper,armer
laotiennes,ADJ,laotien
opérant,VER:ppre,opérer
dans,PRP,dans
le,DET:ART,le
Nord,NOM,Nord
ont,VER:pres,avoir
également,ADV,également
coordonné,VER:pper,coordonner
leurs,DET:POS,leur
attaques,NOM,attaque
contre,PRP,contre
les,DET:ART,le
troupes,NOM,troupe
françaises,ADJ,français
dans,PRP,dans
les,DET:ART,le
zones,NOM,zone
frontalières,ADJ,frontalier
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
et,KON,et
à,PRP,à
l,NOM,l
’,ADJ,’
intérieur,NOM,intérieur
du,PRP:det,du
territoire,NOM,territoire
laotien,ADJ,laotien
",",PUN,","
contribuant,VER:ppre,contribuer
ainsi,ADV,ainsi
à,PRP,à
la,DET:ART,le
victoire,NOM,victoire
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
.,SENT,.
Pour,PRP,pour
le,DET:ART,le
Laos,NOM,Laos
",",PUN,","
cette,PRO:DEM,ce
victoire,NOM,victoire
est,VER:pres,être
importante,ADJ,important
pour,PRP,pour
la,DET:ART,le
solidarité,NOM,solidarité
spéciale,ADJ,spécial
et,KON,et
l,VER:simp,l
’,ADJ,’
alliance,NOM,alliance
de,PRP,de
combat,NOM,combat
Laos,NAM,Laos
-,PUN,-
Vietnam,NAM,Vietnam
",",PUN,","
et,KON,et
aussi,ADV,aussi
le,DET:ART,le
résultat,NOM,résultat
de,PRP,de
la,DET:ART,le
coordination,NOM,coordination
et,KON,et
du,PRP:det,du
soutien,NOM,soutien
mutuel,ADJ,mutuel
pour,PRP,pour
vaincre,VER:infi,vaincre
un,DET:ART,un
ennemi,ADJ,ennemi
commun,NOM,commun
.,SENT,.
Après,PRP,après
les,DET:ART,le
Accords,NOM,accord
de,PRP,de
Genève,NAM,Genève
",",PUN,","
un,DET:ART,un
nouveau,ADJ,nouveau
genre,NOM,genre
d,VER:simp,d
’,ADJ,’
impérialisme,NOM,impérialisme
a,VER:pres,avoir
remplacé,VER:pper,remplacer
le,DET:ART,le
colonialisme,NOM,colonialisme
d,VER:futu,d
’,ADJ,’
antan,NOM,antan
en,PRP,en
envahissant,VER:ppre,envahir
le,DET:ART,le
Laos,NOM,Laos
et,KON,et
le,DET:ART,le
Vietnam,NAM,Vietnam
.,SENT,.
Les,DET:ART,le
volontaires,ADJ,volontaire
et,KON,et
experts,ADJ,expert
vietnamiens,NOM,vietnamien
ont,VER:pres,avoir
continué,VER:pper,continuer
à,PRP,à
s,NOM,s
’,ABR,’
unir,VER:infi,unir
et,KON,et
à,PRP,à
se,PRO:PER,se
tenir,VER:infi,tenir
aux,PRP:det,au
côtés,NOM,côté
des,PRP:det,du
officiers,NOM,officier
",",PUN,","
des,PRP:det,du
soldats,NOM,soldat
et,KON,et
du,PRP:det,du
peuple,NOM,peuple
lao,ADJ,lao
pour,PRP,pour
combattre,VER:infi,combattre
et,KON,et
briser,VER:infi,briser
les,DET:ART,le
ambitions,NOM,ambition
d,VER:futu,d
’,ADJ,’
invasion,NOM,invasion
des,PRP:det,du
impérialistes,NOM,impérialiste
et,KON,et
de,PRP,de
leurs,DET:POS,leur
acolytes,NOM,acolyte
",",PUN,","
remportant,VER:ppre,remporter
de,PRP,de
nombreuses,ADJ,nombreux
victoires,NOM,victoire
dans,PRP,dans
les,DET:ART,le
campagnes,NOM,campagne
de,PRP,de
la,DET:ART,le
province,NOM,province
de,PRP,de
Luang_Namtha,NAM,Luang_Namtha
(,PUN,(
1962,NUM,@card@
),PUN,)
",",PUN,","
de,PRP,de
Nambak,NAM,Nambak
(,PUN,(
1968,NUM,@card@
),PUN,)
",",PUN,","
Meuang_Soui,NAM,Meuang_Soui
",",PUN,","
Kukiet,NAM,Kukiet
et,KON,et
Lam_Son,NAM,Lam_Son
719,NUM,@card@
(,PUN,(
1971,NUM,@card@
),PUN,)
",",PUN,","
et,KON,et
Xieng_Khouang,NAM,Xieng_Khouang
-,PUN,-
Plaine,NOM,plaine
des,PRP:det,du
Jarres,NOM,jarre
.,SENT,.
Afin,KON,afin
d,VER:subi,d
’,ABR,’
aider,VER:infi,aider
les,DET:ART,le
soldats,NOM,soldat
vietnamiens,ADJ,vietnamien
à,PRP,à
accomplir,VER:infi,accomplir
la,DET:ART,le
mission,NOM,mission
historique,ADJ,historique
de,PRP,de
libération,NOM,libération
du,PRP:det,du
Sud,NOM,Sud
et,KON,et
de,PRP,de
réunification,NOM,réunification
du,PRP:det,du
pays,NOM,pays
",",PUN,","
le,DET:ART,le
Parti,NOM,parti
révolutionnaire,ADJ,révolutionnaire
populaire,ADJ,populaire
lao,NOM,lao
et,KON,et
le,DET:ART,le
Comité,NOM,comité
central,ADJ,central
du,PRP:det,du
Front,NOM,front
patriotique,ADJ,patriotique
lao,NOM,lao
ont,VER:pres,avoir
également,ADV,également
créé,VER:pper,créer
des,PRP:det,du
conditions,NOM,condition
favorables,ADJ,favorable
pour,PRP,pour
ouvrir,VER:infi,ouvrir
la,DET:ART,le
piste,NOM,piste
Ho,INT,ho
Chi_Minh,NAM,Chi_Minh
à,PRP,à
travers,NOM,travers
le,DET:ART,le
Laos,NOM,Laos
pour,PRP,pour
transporter,VER:infi,transporter
du,PRP:det,du
personnel,NOM,personnel
et,KON,et
des,PRP:det,du
approvisionnements,NOM,approvisionnement
