Hekou,NAM,Hekou
(,PUN,(
VNA,NAM,VNA
),PUN,)
-,PUN,-
Dans,PRP,dans
le,DET:ART,le
cadre,NOM,cadre
du,PRP:det,du
8e,NUM,8e
échange,NOM,échange
d,VER:futu,d
’,ADJ,’
amitié,NOM,amitié
sur,PRP,sur
la,DET:ART,le
défense,NOM,défense
des,PRP:det,du
frontières,ADJ,frontière
Vietnam,NAM,Vietnam
-,PUN,-
Chine,NAM,Chine
en,PRP,en
2004,NUM,@card@
",",PUN,","
ont,VER:pres,avoir
eu,VER:pper,avoir
lieu,NOM,lieu
vendredi,NOM,vendredi
12,NUM,@card@
avril,NOM,avril
des,PRP:det,du
activités,NOM,activité
d,VER:futu,d
’,ADJ,’
échanges,NOM,échange
en,PRP,en
Chine,NAM,Chine
.,SENT,.
Le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
’,ADJ,’
armée,VER:pper,armer
Dong_Jun,NAM,Dong_Jun
",",PUN,","
ministre,NOM,ministre
chinois,ADJ,chinois
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
a,VER:pres,avoir
reçu,VER:pper,recevoir
la,DET:ART,le
délégation,NOM,délégation
du,PRP:det,du
ministère,NOM,ministère
vietnamien,ADJ,vietnamien
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
conduite,VER:pper,conduire
par,PRP,par
son,DET:POS,son
ministre,NOM,ministre
",",PUN,","
le,DET:ART,le
général,ADJ,général
Phan_Van_Giang,NAM,Phan_Van_Giang
",",PUN,","
au,PRP:det,au
poste,NOM,poste
frontière,ADJ,frontière
international,ADJ,international
de,PRP,de
Hekou,NAM,Hekou
",",PUN,","
district,NOM,district
de,PRP,de
Hekou,NAM,Hekou
",",PUN,","
province,NOM,province
chinoise,ADJ,chinois
du,PRP:det,du
Yunnan,NAM,Yunnan
.,SENT,.
Après,PRP,après
la,DET:ART,le
cérémonie,NOM,cérémonie
d,ADJ,d
',PUN,'
accueil,NOM,accueil
",",PUN,","
les,DET:ART,le
deux,NUM,deux
ministres,NOM,ministre
ont,VER:pres,avoir
effectué,VER:pper,effectuer
la,DET:ART,le
salutation,NOM,salutation
des,PRP:det,du
bornes,NOM,borne
frontières,ADJ,frontière
.,SENT,.
Ils,PRO:PER,il
ont,VER:pres,avoir
observé,VER:pper,observer
une,DET:ART,un
patrouille,NOM,patrouille
coordonnée,VER:pper,coordonner
des,PRP:det,du
gardes,NOM,garde
-,PUN,-
frontières,ADJ,frontière
chinois,ADJ,chinois
et,KON,et
vietnamiens,ADJ,vietnamien
",",PUN,","
une,DET:ART,un
activité,NOM,activité
qui,PRO:REL,qui
contribue,VER:pres,contribuer
à,PRP,à
sensibiliser,VER:infi,sensibiliser
le,DET:ART,le
public,NOM,public
à,PRP,à
la,DET:ART,le
cause,NOM,cause
de,PRP,de
la,DET:ART,le
protection,NOM,protection
de,PRP,de
la,DET:ART,le
souveraineté,NOM,souveraineté
territoriale,ADJ,territorial
et,KON,et
de,PRP,de
la,DET:ART,le
sécurité,NOM,sécurité
des,PRP:det,du
frontières,NOM,frontière
nationales,ADJ,national
",",PUN,","
contribuant,VER:ppre,contribuer
à,PRP,à
maintenir,VER:infi,maintenir
la,DET:ART,le
souveraineté,NOM,souveraineté
",",PUN,","
l,NOM,l
',PUN,'
unité,NOM,unité
",",PUN,","
l,NOM,l
',PUN,'
intégrité,NOM,intégrité
territoriale,ADJ,territorial
",",PUN,","
à,PRP,à
assurer,VER:infi,assurer
la,DET:ART,le
sécurité,NOM,sécurité
",",PUN,","
l,NOM,l
',PUN,'
ordre,NOM,ordre
et,KON,et
la,DET:ART,le
sécurité,NOM,sécurité
sociale,ADJ,social
dans,PRP,dans
les,DET:ART,le
zones,NOM,zone
frontalières,ADJ,frontalier
",",PUN,","
en,PRP,en
créant,VER:ppre,créer
des,PRP:det,du
conditions,NOM,condition
favorables,ADJ,favorable
aux,PRP:det,au
peuples,NOM,peuple
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
d,ADJ,d
',PUN,'
échanger,VER:infi,échanger
et,KON,et
développer,VER:infi,développer
leurs,DET:POS,leur
économies,NOM,économie
.,SENT,.
.,SENT,.
Les,DET:ART,le
deux,NUM,deux
ministres,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
se,PRO:PER,se
sont,VER:pres,être
également,ADV,également
rendus,VER:pper,rendre
dans,PRP,dans
l,NOM,l
',PUN,'
école,NOM,école
primaire,ADJ,primaire
de,PRP,de
Bei,NAM,Bei
Shan,NAM,Shan
et,KON,et
le,DET:ART,le
village,NOM,village
de,PRP,de
Batiaoban,NAM,Batiaoban
",",PUN,","
dans,PRP,dans
le,DET:ART,le
comté,NOM,comté
de,PRP,de
Honghe,NAM,Honghe
",",PUN,","
province,NOM,province
du,PRP:det,du
Yunnan,NAM,Yunnan
.,SENT,.
Les,DET:ART,le
deux,NUM,deux
délégations,NOM,délégation
ont,VER:pres,avoir
également,ADV,également
visité,VER:pper,visiter
l,NOM,l
',PUN,'
exposition,NOM,exposition
de,PRP,de
photos,NOM,photo
célébrant,VER:ppre,célébrer
le,DET:ART,le
10e,NUM,10e
anniversaire,NOM,anniversaire
de,PRP,de
l,NOM,l
',PUN,'
échange,VER:pres,échanger
d,VER:pper,d
’,ADJ,’
amitié,NOM,amitié
sur,PRP,sur
la,DET:ART,le
défense,NOM,défense
des,PRP:det,du
frontières,ADJ,frontière
",",PUN,","
sur,PRP,sur
le,DET:ART,le
thème,NOM,thème
"""",PUN:cit,""""
Harmonie,NOM,harmonie
",",PUN,","
prospérité,NOM,prospérité
",",PUN,","
sécurité,NOM,sécurité
",",PUN,","
beauté,NOM,beauté
"""",PUN:cit,""""
.,SENT,.
L,NUM,L
',PUN,'
échange,VER:pres,échanger
d,VER:pper,d
’,ADJ,’
amitié,NOM,amitié
sur,PRP,sur
la,DET:ART,le
défense,NOM,défense
des,PRP:det,du
frontières,ADJ,frontière
entre,PRP,entre
le,DET:ART,le
Vietnam,NAM,Vietnam
et,KON,et
la,DET:ART,le
Chine,NAM,Chine
est,VER:pres,être
une,DET:ART,un
activité,NOM,activité
très,ADV,très
importante,ADJ,important
",",PUN,","
contribuant,VER:ppre,contribuer
au,PRP:det,au
renforcement,NOM,renforcement
de,PRP,de
la,DET:ART,le
confiance,NOM,confiance
politique,ADJ,politique
",",PUN,","
à,PRP,à
la,DET:ART,le
compréhension,NOM,compréhension
mutuelle,ADJ,mutuel
et,KON,et
au,PRP:det,au
resserrement,NOM,resserrement
de,PRP,de
la,DET:ART,le
solidarité,NOM,solidarité
et,KON,et
de,PRP,de
l,NOM,l
',PUN,'
attachement,NOM,attachement
entre,PRP,entre
les,DET:ART,le
deux,NUM,deux
ministères,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
les,DET:ART,le
populations,NOM,population
et,KON,et
les,DET:ART,le
autorités,NOM,autorité
locales,ADJ,local
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
et,KON,et
à,PRP,à
la,DET:ART,le
construction,NOM,construction
conjointe,ADJ,conjoint
d,NOM,d
',PUN,'
une,DET:ART,un
frontière,NOM,frontière
Vietnam,NAM,Vietnam
-,PUN,-
Chine,NAM,Chine
de,PRP,de
paix,NOM,paix
",",PUN,","
d,NOM,d
',PUN,'
amitié,NOM,amitié
",",PUN,","
de,PRP,de
stabilité,NOM,stabilité
",",PUN,","
de,PRP,de
coopération,NOM,coopération
et,KON,et
de,PRP,de
développement,NOM,développement
.,SENT,.
