Le,DET:ART,le
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
Phan_Van_Giang,NAM,Phan_Van_Giang
",",PUN,","
a,VER:pres,avoir
reçu,VER:pper,recevoir
le,DET:ART,le
6,NUM,@card@
mai,NOM,mai
à,PRP,à
la,DET:ART,le
ville,NOM,ville
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
",",PUN,","
province,NOM,province
de,PRP,de
Diên_Biên,NAM,Diên_Biên
",",PUN,","
le,DET:ART,le
vice,NOM,vice
-,PUN,-
Premier,NAM,Premier
ministre,NOM,ministre
lao,NOM,lao
et,KON,et
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
Chansamone_Chanyalath,NAM,Chansamone_Chanyalath
",",PUN,","
à,PRP,à
l,NOM,l
’,ABR,’
occasion,NOM,occasion
de,PRP,de
son,DET:POS,son
arrivée,NOM,arrivée
au,PRP:det,au
Vietnam,NAM,Vietnam
pour,PRP,pour
participer,VER:infi,participer
à,PRP,à
la,DET:ART,le
célébration,NOM,célébration
du,PRP:det,du
70e,ADJ,70e
anniversaire,NOM,anniversaire
de,PRP,de
la,DET:ART,le
Victoire,NAM,Victoire
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
.,SENT,.
Diên_Biên,NAM,Diên_Biên
(,PUN,(
VNA,NAM,VNA
-,PUN,-
Le,DET:ART,le
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
Phan_Van_Giang,NAM,Phan_Van_Giang
",",PUN,","
a,VER:pres,avoir
reçu,VER:pper,recevoir
le,DET:ART,le
6,NUM,@card@
mai,NOM,mai
à,PRP,à
la,DET:ART,le
ville,NOM,ville
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
",",PUN,","
province,NOM,province
de,PRP,de
Diên_Biên,NAM,Diên_Biên
",",PUN,","
le,DET:ART,le
vice,NOM,vice
-,PUN,-
Premier,NAM,Premier
ministre,NOM,ministre
lao,NOM,lao
et,KON,et
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
Chansamone_Chanyalath,NAM,Chansamone_Chanyalath
",",PUN,","
à,PRP,à
l,NOM,l
’,ABR,’
occasion,NOM,occasion
de,PRP,de
son,DET:POS,son
arrivée,NOM,arrivée
au,PRP:det,au
Vietnam,NAM,Vietnam
pour,PRP,pour
participer,VER:infi,participer
à,PRP,à
la,DET:ART,le
célébration,NOM,célébration
du,PRP:det,du
70e,ADJ,70e
anniversaire,NOM,anniversaire
de,PRP,de
la,DET:ART,le
Victoire,NAM,Victoire
de,PRP,de
Diên_Biên_Phu,NAM,Diên_Biên_Phu
.,SENT,.
Le_général,NAM,Le_général
d,VER:futu,d
’,ADJ,’
armée,VER:pper,armer
Phan_Van_Giang,NAM,Phan_Van_Giang
a,VER:pres,avoir
rappelé,VER:pper,rappeler
que,KON,que
la,DET:ART,le
Victoire,NAM,Victoire
de,PRP,de
