1	Theo	V	O	0	root
2	phóng_viên	N	O	1	dob
3	TTXVN	Ny	B-ORG	2	nmod
4	tại	E	O	2	loc
5	Trung_Đông	Np	B-LOC	4	pob
6	-	CH	O	5	punct
7	Bắc_Phi	Np	B-LOC	5	nmod
8	,	CH	O	1	punct
9	ông	Nc	O	1	sub
10	Abdel-Hafez	Np	B-PER	9	nmod
11	cho	V	O	1	vmod
12	biết	V	O	11	vmod
13	thêm	V	O	11	vmod
14	lực_lượng	N	O	11	dob
15	không_quân	N	O	14	nmod
16	Ai_Cập	Np	B-LOC	15	nmod
17	,	CH	O	14	punct
18	Jordan	Np	B-LOC	14	nmod
19	và	Cc	O	14	coord
20	một_số	L	O	21	det
21	nước	N	O	23	sub
22	đã	R	O	23	adv
23	dùng	V	O	19	conj
24	máy_bay	N	O	23	dob
25	để	E	O	23	prp
26	cung_cấp	V	O	25	vmod
27	hàng	N	O	26	dob
28	viện_trợ	V	O	27	nmod
29	nhân_đạo	A	O	27	nmod
30	và	Cc	O	23	coord
31	cứu_trợ	V	O	30	conj
32	khẩn_cấp	A	O	31	vmod
33	cho	E	O	23	vmod
34	các	L	O	35	det
35	khu_vực	N	O	33	pob
36	bị	V	O	35	nmod
37	ảnh_hưởng	V	O	36	vmod
38	ở	E	O	37	vmod
39	phía	N	O	38	pob
40	Bắc_Gaza	Np	O	39	nmod
41	.	CH	O	1	punct

1	Hoạt_động	N	O	3	sub
2	này	P	O	1	det
3	nhằm	V	O	0	root
4	thực_hiện	V	O	3	vmod
5	chỉ_thị	N	O	4	dob
6	của	E	O	5	nmod
7	Tổng_thống	N	O	6	pob
8	Abdel_Fattah	Np	B-PER	7	nmod
9	El-Sisi	Np	I-PER	7	nmod
10	nhằm	V	O	3	prp
11	cung_cấp	V	O	10	vmod
12	mọi	L	O	13	det
13	hình_thức	N	O	11	dob
14	hỗ_trợ	V	O	13	nmod
15	cần_thiết	A	O	13	nmod
16	để	E	O	13	prp
17	giúp	V	O	16	vmod
18	giảm	V	O	17	vmod
19	bớt	V	O	18	vmod
20	gánh	N	O	19	vmod
21	nặng	A	O	20	nmod
22	thiếu	A	O	20	nmod
23	lương_thực	N	O	22	dob
24	của	E	O	20	nmod
25	người	Nc	B-MISC	24	pob
26	Palestine	Np	I-MISC	25	nmod
27	ở	E	O	25	loc
28	Dải_Gaza	Np	B-LOC	27	pob
29	.	CH	O	3	punct

1	Ông	Nc	O	4	sub
2	Abdel-Hafez	Np	B-PER	1	nmod
3	cũng	R	O	4	adv
4	nhấn_mạnh	V	O	0	root
5	vai_trò	N	O	4	dob
6	tích_cực	A	O	5	nmod
7	của	E	O	5	nmod
8	Ai_Cập	Np	B-LOC	7	pob
9	trong	E	O	4	tmp
10	việc	N	O	9	pob
11	hỗ_trợ	V	O	10	nmod
12	tất_cả	P	O	14	det
13	các	L	O	14	det
14	nỗ_lực	N	O	11	dob
15	của	E	O	14	nmod
16	khu_vực	N	O	15	pob
17	và	Cc	O	16	coord
18	quốc_tế	N	O	17	conj
19	,	CH	O	4	punct
20	nhằm	V	O	4	vmod
21	cung_cấp	V	O	20	vmod
22	hàng	N	O	21	dob
23	viện_trợ	V	O	22	nmod
24	nhân_đạo	A	O	22	nmod
25	cho	E	O	21	iob
26	người_dân	N	O	25	pob
27	ở	E	O	26	loc
28	Gaza	Np	B-LOC	27	pob
29	.	CH	O	4	punct

1	Các	L	O	2	det
2	đợt	N	O	7	sub
3	thả	V	O	2	nmod
4	hàng	N	O	3	dob
5	viện_trợ	N	O	4	nmod
6	mới	A	O	4	nmod
7	xuống	V	O	0	root
8	Gaza	Np	B-LOC	7	loc
9	của	E	O	7	vmod
10	Ai_Cập	Np	B-LOC	9	pob
11	và	Cc	O	10	coord
12	Jordan	Np	B-LOC	11	conj
13	diễn	V	O	7	vmod
14	ra	R	O	13	adv
15	cùng	A	O	13	vmod
16	thời_điểm	N	O	15	amod
17	Ai_Cập	Np	B-LOC	16	nmod
18	và	Cc	O	17	coord
19	Các	Np	O	18	conj
20	Tiểu	Np	O	19	nmod
21	vương_quốc	N	O	13	tmp
22	Arab_Thống	A	O	21	nmod
23	nhất	R	O	22	amod
24	(	CH	O	21	punct
25	UAE	Ny	B-LOC	21	nmod
26	)	CH	O	21	punct
27	đang	R	O	28	adv
28	triển_khai	V	O	21	nmod
29	cầu_hàng	N	O	28	dob
30	không	R	O	31	adv
31	nhằm	V	O	7	prp
32	đưa	V	O	31	vmod
33	hàng	N	O	32	dob
34	viện_trợ	V	O	33	nmod
35	với	E	O	32	vmod
36	số_lượng	N	O	35	pob
37	lớn	A	O	36	nmod
38	,	CH	O	7	punct
39	bao_gồm	V	O	7	vmod
40	lương_thực	N	O	39	dob
41	và	Cc	O	40	coord
42	hàng	N	O	41	conj
43	cứu_trợ	V	O	42	nmod
44	khẩn_cấp	A	O	43	vmod
45	,	CH	O	7	punct
46	tới	E	O	7	loc
47	khu_vực	N	O	46	pob
48	Bắc_Gaza	Np	B-LOC	47	nmod
49	.	CH	O	7	punct

1	Ngày	N	O	6	tmp
2	9/3	M	O	1	det
3	,	CH	O	6	punct
4	Tổng_thống	N	O	6	sub
5	El-Sisi	Np	B-PER	4	nmod
6	cho	V	O	0	root
7	biết	V	O	6	vmod
8	viện_trợ	V	O	7	vmod
9	cho	E	O	8	iob
10	Gaza	Np	B-LOC	9	pob
11	đã	R	O	12	adv
12	được	V	O	6	vmod
13	chuyển	V	O	12	vmod
14	bằng	E	O	13	mnr
15	đường_hàng	N	O	14	pob
16	không	R	O	19	nmod
17	do	E	O	13	prp
18	những	L	O	19	det
19	khó_khăn	N	O	14	pob
20	trên	E	O	19	loc
21	tuyến	N	O	20	pob
22	đường_bộ	N	O	21	nmod
23	.	CH	O	6	punct

1	Trước	E	O	8	tmp
2	đó	P	O	1	pob
3	,	CH	O	8	punct
4	lực_lượng	N	O	8	sub
5	không_quân	N	O	4	nmod
6	Ai_Cập	Np	B-LOC	4	nmod
7	đã	R	O	8	adv
8	tiến_hành	V	O	0	root
9	các	L	O	10	det
10	đợt	N	O	8	dob
11	thả	V	O	10	nmod
12	hàng	N	O	11	dob
13	viện_trợ	N	O	12	nmod
14	nhân_đạo	A	O	12	nmod
15	xuống	V	O	11	dir
16	Dải_Gaza	Np	B-LOC	15	loc
17	vào	E	O	8	tmp
18	các	L	O	19	det
19	ngày	N	O	17	pob
20	27/2	M	O	19	det
21	,	CH	O	19	punct
22	29/2	M	O	19	det
23	,	CH	O	19	punct
24	3/3	M	O	19	det
25	và	Cc	O	19	nmod
26	6/3	M	O	19	det
27	.	CH	O	8	punct

1	Cùng	A	O	2	nmod
