1	Huchen_Housekeeping	Np	B-PER	19	sub
2	-	CH	O	1	punct
3	một	M	O	4	det
4	công_ty	N	O	1	nmod
5	chuyên	A	O	4	nmod
6	dịch_vụ	N	O	5	amod
7	dọn	V	O	6	nmod
8	phòng	N	O	7	dob
9	,	CH	O	7	punct
10	có	V	O	7	vmod
11	trụ_sở	N	O	10	dob
12	tại	E	O	11	loc
13	tỉnh	N	B-LOC	12	pob
14	Hà_Nam	Np	I-LOC	13	nmod
15	-	CH	O	7	punct
16	 gần	V	O	4	nmod
17	đây	P	O	19	sub
18	đã	R	O	19	adv
19	đăng	V	O	0	root
20	một	M	O	21	det
21	quảng_cáo	N	O	19	dob
22	tuyển	V	O	21	nmod
23	người	N	O	22	dob
24	mang	V	O	23	nmod
25	thai	N	O	24	vmod
26	hộ	N	O	25	nmod
27	và	Cc	O	19	coord
28	thậm_chí	R	O	29	adv
29	còn đưa	V	O	27	conj
30	ra	R	O	29	adv
31	kế_hoạch	N	O	29	dob
32	thanh_toán	V	O	31	nmod
33	chi	P	O	31	nmod
34	phí dựa	N	O	31	nmod
35	trên	E	O	31	nmod
36	độ	N	O	35	pob
37	tuổi	N	O	36	nmod
38	của	E	O	36	nmod
39	những	L	O	40	det
40	người	N	O	38	pob
41	mang	V	O	40	nmod
42	thai	N	O	41	vmod
43	hộ	N	O	42	nmod
44	tiềm_năng	N	O	43	nmod
45	.	CH	O	19	punct

1	Theo	V	O	0	root
2	công_ty	N	O	1	dob
3	này	P	O	2	det
4	,	CH	O	1	punct
5	những	L	O	6	det
6	người	N	O	14	sub
7	mang	V	O	6	nmod
8	thai	N	O	7	dob
9	hộ	N	O	8	nmod
10	dưới	E	O	6	loc
11	28	M	O	12	det
12	tuổi	N	O	10	pob
13	có_thể	R	O	14	adv
14	kiếm	V	O	1	vmod
15	được	R	O	14	adv
16	khoản	N	O	14	dob
17	tiền 	N	O	16	nmod
18	220.000	M	O	19	det
19	nhân_dân_tệ	N	O	16	nmod
20	(	CH	O	1	punct
21	hơn	A	O	24	nmod
22	764	M	O	24	det
23	triệu	M	O	24	det
24	đồng	Nu	O	1	vmod
25	)	CH	O	1	punct
26	,	CH	O	1	punct
27	còn phụ	N	O	37	sub
28	nữ	N	O	27	nmod
29	trong	E	O	27	nmod
30	độ	N	O	29	pob
31	tuổi	N	O	30	nmod
32	từ	E	O	27	tmp
33	29	M	O	32	dep
34	-	CH	O	33	punct
35	30	M	O	33	det
36	sẽ	R	O	37	adv
37	được	V	O	1	dep
38	trả	V	O	37	vmod
39	210.000	M	O	40	det
40	nhân_dân_tệ	N	O	38	dob
41	(	CH	O	1	punct
42	hơn	A	O	45	nmod
43	729	M	O	45	det
44	triệu	M	O	45	det
45	đồng	Nu	O	1	vmod
