1	Trong	E	O	8	loc
2	một	M	O	3	det
3	cuộc	N	O	1	pob
4	trả_lời	V	O	3	nmod
5	báo_chí	N	O	4	dob
6	,	CH	O	8	punct
7	ông	N	O	8	sub
8	Cho	V	O	0	root
9	cho	V	O	8	vmod
10	biết	V	O	9	vmod
11	cơ_quan_chức_năng	N	O	13	sub
12	sẽ	R	O	13	adv
13	tiến_hành	V	O	9	vmod
14	điều_tra	V	O	13	vmod
15	và	Cc	O	13	coord
16	có	V	O	15	conj
17	hành_động	N	O	16	dob
18	nghiêm_khắc	A	O	17	nmod
19	với	E	O	17	nmod
20	việc	N	O	19	pob
21	đe_doạ	V	O	20	nmod
22	,	CH	O	13	punct
23	quấy_rối	V	O	13	vmod
24	đối_với	E	O	23	vmod
25	những	L	O	26	det
26	bác_sĩ	N	O	24	pob
27	tập_sự	N	O	26	nmod
28	không	R	O	29	adv
29	tham_gia_đình_công	V	O	26	nmod
30	.	CH	O	8	punct

1	Thông_tin	N	O	4	sub
2	báo_chí	N	O	1	nmod
3	địa_phương	N	O	1	nmod
4	cho	V	O	0	root
5	biết	V	O	4	vmod
6	một_số	L	O	7	det
7	bác_sĩ	N	O	10	sub
8	tập_sự	N	O	7	nmod
9	đã	R	O	10	adv
10	bị	V	O	4	vmod
11	gây	V	O	10	vmod
12	áp_lực	N	O	11	dob
13	khi	N	O	11	tmp
14	họ	P	O	15	sub
15	quay	V	O	13	nmod
16	trở_lại	V	O	15	vmod
17	làm_việc	V	O	16	vmod
18	,	CH	O	4	punct
19	trong	E	O	29	adv
20	khi	N	O	19	pob
21	một_số	L	O	22	det
22	bác_sĩ	N	O	25	sub
23	tập_sự	N	O	22	nmod
24	không	R	O	25	adv
25	tham_gia	V	O	20	nmod
26	cuộc	N	O	25	dob
27	đình_công	V	O	26	nmod
28	được	R	O	25	adv
29	phát_động	V	O	4	vmod
30	từ	E	O	29	tmp
31	ngày	N	O	30	pob
32	19	M	O	31	det
33	/	CH	O	31	punct
34	2	M	O	31	det
35	đã	R	O	36	adv
36	bị	V	O	4	vmod
37	những	L	O	38	det
38	người	N	O	36	dob
39	đình_công	V	O	38	nmod
40	tiết_lộ	V	O	39	vmod
41	tên	N	O	40	dob
42	và	Cc	O	41	coord
43	thông_tin	N	O	42	conj
44	cá_nhân	N	O	43	nmod
45	trên	E	O	41	loc
46	mạng	N	O	45	pob
47	Internet	Np	O	46	nmod
48	.	CH	O	4	punct

1	Cuối	N	O	3	sub
2	tuần	N	O	1	nmod
3	qua	V	O	0	root
4	,	CH	O	3	punct
5	cảnh_sát	N	O	8	sub
6	Hàn_Quốc	Np	B-LOC	5	nmod
7	đã	R	O	8	adv
8	mở	V	O	3	dep
9	cuộc	N	O	8	dob
10	điều_tra	V	O	9	nmod
11	về	E	O	9	nmod
12	một	M	O	13	det
13	tài_liệu	N	O	11	pob
14	có	V	O	13	nmod
15	đóng_dấu	N	O	14	dob
16	của	E	O	15	nmod
17	Chủ_tịch	N	O	16	pob
18	Hiệp_hội	N	B-ORG	17	nmod
19	Y_khoa	N	I-ORG	18	nmod
20	Hàn_Quốc	Np	I-ORG	18	nmod
21	(	CH	O	18	punct
22	KMA	Ny	B-ORG	18	nmod
23	)	CH	O	3	punct
24	,	CH	O	3	punct
25	trong	E	O	27	tmp
26	đó	P	O	25	pob
27	yêu_cầu	V	O	3	dep
28	lập	V	O	27	vmod
29	ra	R	O	28	adv
30	cái	Nc	O	28	dob
31	gọi	V	O	30	nmod
32	là	C	O	27	coord
33	“	M	O	34	det
34	danh_sách	N	O	27	dob
35	đen	A	O	34	nmod
36	”	CH	O	3	punct
37	gồm	V	O	3	vmod
38	các	L	O	39	det
39	bác_sĩ	N	O	37	dob
40	thực_tập	V	O	39	nmod
41	và	Cc	O	39	coord
42	bác_sĩ	N	O	41	conj
43	nội_trú	V	O	42	nmod
44	không	R	O	45	adv
45	tham_gia	V	O	37	vmod
46	cuộc	N	O	45	dob
47	đình_công	V	O	46	nmod
48	.	CH	O	3	punct

1	Người_phát_ngôn	N	O	7	sub
2	của	E	O	1	nmod
3	KMA	Ny	B-ORG	2	pob
4	Joo_Soo	Np	B-PER	3	nmod
5	-	CH	O	1	punct
6	ho	N	O	1	nmod
7	bác_bỏ	V	O	0	root
8	cáo_buộc	V	O	7	vmod
9	,	CH	O	7	punct
10	cho	V	O	7	vmod
11	rằng	C	O	13	dep
12	đây	P	O	13	sub
13	là	V	O	10	vmod
14	tài_liệu	N	O	13	dob
15	giả_mạo	V	O	14	nmod
16	.	CH	O	7	punct

1	Với	E	O	3	tpc
2	số_thành_viên	N	O	1	pob
3	lên	V	O	0	root
4	tới	T	O	6	nmod
5	140.000	M	O	6	det
6	người	N	O	3	dob
7	,	CH	O	3	punct
8	KMA	Ny	O	9	sub
9	là	V	O	3	dep
10	tổ_chức	N	O	9	dob
11	nghề_nghiệp	N	O	10	nmod
12	lớn	A	O	11	nmod
13	nhất	A	O	12	amod
14	của	E	O	10	nmod
15	các	L	O	16	det
16	bác_sĩ	N	O	14	pob
17	tại	E	O	16	loc
18	Hàn_Quốc	Np	B-LOC	17	pob
19	.	CH	O	3	punct

