1	Đây	P	O	2	sub
2	là	V	O	0	root
3	bước	N	O	2	vmod
4	tiếp_theo	V	O	3	nmod
5	của	E	O	3	nmod
6	quy_trình	N	O	5	pob
7	đình_chỉ	V	O	6	nmod
8	giấy_phép	N	O	7	dob
9	hành_nghề	V	O	8	nmod
10	như	C	O	9	vmod
11	một	M	O	12	det
12	phần	N	O	8	nmod
13	của	E	O	12	nmod
14	biện_pháp	N	O	13	pob
15	kỷ_luật	N	O	14	nmod
16	,	CH	O	2	punct
17	sau	E	O	12	tmp
18	khi	N	O	17	pob
19	khoảng	N	O	34	sub
20	90%	M	O	19	nmod
21	trong	E	O	20	pmod
22	số	N	O	21	pob
23	13.000	M	O	24	det
24	bác_sĩ	N	O	22	nmod
25	tập_sự	N	O	24	nmod
26	tại	E	O	24	loc
27	97	M	O	28	det
28	bệnh_viện	N	O	26	pob
29	trên	E	O	28	loc
30	toàn	N	O	29	pob
31	Hàn_Quốc	Np	B-LOC	30	nmod
32	đã	R	O	34	adv
33	đồng_loạt	R	O	34	adv
34	nghỉ_việc	V	O	18	nmod
35	trong	E	O	34	tmp
36	gần	A	O	38	nmod
37	ba	M	O	38	det
38	tuần	N	O	35	pob
39	qua	V	O	38	nmod
40	để	E	O	34	prp
41	phản_đối	V	O	40	vmod
42	quyết_định	N	O	41	dob
43	của	E	O	42	nmod
44	chính_phủ	N	O	43	pob
45	tăng	V	O	44	nmod
46	tuyển_sinh	V	O	45	vmod
47	trường	N	O	45	vmod
48	y	Np	O	47	nmod
49	.	CH	O	2	punct

1	Theo	V	O	0	root
2	phóng_viên	N	O	1	dob
3	TTXVN	Ny	B-ORG	2	nmod
4	tại	E	O	2	loc
5	Seoul	Np	B-LOC	4	pob
6	,	CH	O	1	punct
7	phát_biểu	V	O	1	vmod
8	trên	E	O	7	loc
9	chương_trình	N	O	8	pob
10	truyền_hình	N	O	9	nmod
11	ngày	N	O	9	nmod
12	9/3	M	O	11	det
13	,	CH	O	22	punct
14	Trợ_lý	N	O	22	sub
15	Tổng_thống	N	O	14	nmod
16	phụ_trách	V	O	14	nmod
17	chinh	V	O	16	vmod
18	sách	N	O	17	dob
19	quốc_gia	N	O	18	nmod
20	Sung	Np	O	19	nmod
21	Tae-yoon	Np	O	18	nmod
22	cho	V	O	1	dep
23	biết	V	O	22	vmod
