Rubriques,NOM,rubrique
Le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
’,ADJ,’
armée,VER:pper,armer
Nguyên,NAM,Nguyên
Tân_Cuong,NAM,Tân_Cuong
a,VER:pres,avoir
affirmé,VER:pper,affirmer
que,KON,que
les,DET:ART,le
liens,NOM,lien
ont,VER:pres,avoir
abouti,VER:pper,aboutir
à,PRP,à
des,PRP:det,du
développements,NOM,développement
solides,ADJ,solide
et,KON,et
efficaces,ADJ,efficace
dans,PRP,dans
divers,ADJ,divers
domaines,NOM,domaine
tels,PRO:DEM,tel
que,PRO:REL,que
la,DET:ART,le
formation,NOM,formation
",",PUN,","
la,DET:ART,le
coopération,NOM,coopération
militaire,ADJ,militaire
",",PUN,","
les,DET:ART,le
missions,NOM,mission
de,PRP,de
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
des,PRP:det,du
Nations,NOM,nation
Unies,ADJ,uni
et,KON,et
l,ADJ,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
la,DET:ART,le
défense,NOM,défense
.,SENT,.
Il,PRO:PER,il
a,VER:pres,avoir
déclaré,VER:pper,déclarer
que,KON,que
les,DET:ART,le
responsables,ADJ,responsable
du,PRP:det,du
Ministère,NOM,ministère
vietnamien,ADJ,vietnamien
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
et,KON,et
de,PRP,de
l,NOM,l
',PUN,'
état,NOM,état
-,PUN,-
major,NOM,major
général,ADJ,général
de,PRP,de
l,NOM,l
',PUN,'
APV,NAM,APV
créent,VER:pres,créer
toujours,ADV,toujours
des,PRP:det,du
conditions,NOM,condition
favorables,ADJ,favorable
pour,KON,pour
que,KON,que
les,DET:ART,le
deux,NUM,deux
marines,NOM,marine
renforcent,VER:pres,renforcer
la,DET:ART,le
coopération,NOM,coopération
dans,PRP,dans
tous,PRO:IND,tout
les,DET:ART,le
domaines,NOM,domaine
.,SENT,.
