Rubriques,NOM,rubrique
La_réunion,NAM,La_réunion
a,VER:pres,avoir
été,VER:pper,être
présidée,VER:pper,présider
par,PRP,par
Vo,NAM,Vo
Van_Thuong,NAM,Van_Thuong
",",PUN,","
membre,NOM,membre
du,PRP:det,du
Bureau_Politique,NAM,Bureau_Politique
",",PUN,","
Président,NOM,Président
de,PRP,de
la,DET:ART,le
République,NOM,république
",",PUN,","
président,NOM,président
du,PRP:det,du
Conseil,NOM,conseil
de,PRP,de
Défense,NAM,Défense
et,KON,et
de,PRP,de
Sécurité,NOM,sécurité
.,SENT,.
Les,DET:ART,le
participants,NOM,participant
ont,VER:pres,avoir
discuté,VER:pper,discuter
des,PRP:det,du
résultats,NOM,résultat
obtenus,VER:pper,obtenir
récemment,ADV,récemment
dans,PRP,dans
divers,ADJ,divers
domaines,NOM,domaine
",",PUN,","
notamment,ADV,notamment
la,DET:ART,le
défense,NOM,défense
",",PUN,","
la,DET:ART,le
sécurité,NOM,sécurité
et,KON,et
les,DET:ART,le
affaires,NOM,affaire
étrangères,ADJ,étranger
.,SENT,.
Ils,PRO:PER,il
ont,VER:pres,avoir
en,PRP,en
outre,ADV,outre
analysé,VER:pper,analyser
la,DET:ART,le
situation,NOM,situation
mondiale,ADJ,mondial
et,KON,et
régionale,ADJ,régional
ainsi,KON,ainsi
que,KON,que
les,DET:ART,le
impacts,NOM,impact
et,KON,et
influences,NOM,influence
sur,PRP,sur
le,DET:ART,le
Vietnam,NAM,Vietnam
",",PUN,","
avant,PRP,avant
de,PRP,de
proposer,VER:infi,proposer
des,PRP:det,du
travaux,NOM,travail
et,KON,et
tâches,NOM,tâche
pour,PRP,pour
2024,NUM,@card@
.,SENT,.
