Rubriques,NOM,rubrique
Hoang,NAM,Hoang
Xuan_Chien,NAM,Xuan_Chien
",",PUN,","
également,ADV,également
membre,NOM,membre
de,PRP,de
la,DET:ART,le
Commission,NOM,commission
militaire,ADJ,militaire
centrale,ADJ,central
",",PUN,","
a,VER:pres,avoir
apprécié,VER:pper,apprécier
le,DET:ART,le
développement,NOM,développement
pratique,ADJ,pratique
",",PUN,","
efficace,ADJ,efficace
et,KON,et
exceptionnel,ADJ,exceptionnel
des,PRP:det,du
relations,NOM,relation
bilatérales,ADJ,bilatéral
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
",",PUN,","
notamment,ADV,notamment
dans,PRP,dans
les,DET:ART,le
domaines,NOM,domaine
de,PRP,de
la,DET:ART,le
formation,NOM,formation
du,PRP:det,du
personnel,NOM,personnel
et,KON,et
de,PRP,de
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
défense,NOM,défense
Il,PRO:PER,il
a,VER:pres,avoir
reconnu,VER:pper,reconnaître
le,DET:ART,le
rôle,NOM,rôle
joué,VER:pper,jouer
par,PRP,par
les,DET:ART,le
attachés,NOM,attaché
de,PRP,de
défense,NOM,défense
polonais,ADJ,polonais
au,PRP:det,au
Vietnam,NAM,Vietnam
",",PUN,","
qui,PRO:REL,qui
ont,VER:pres,avoir
travaillé,VER:pper,travailler
en,PRP,en
étroite,ADJ,étroit
collaboration,NOM,collaboration
avec,PRP,avec
les,DET:ART,le
unités,NOM,unité
militaires,ADJ,militaire
vietnamiennes,ADJ,vietnamien
pour,PRP,pour
renforcer,VER:infi,renforcer
la,DET:ART,le
compréhension,NOM,compréhension
mutuelle,ADJ,mutuel
et,KON,et
discuter,VER:infi,discuter
de,PRP,de
la,DET:ART,le
coopération,NOM,coopération
dans,PRP,dans
la,DET:ART,le
formation,NOM,formation
",",PUN,","
les,DET:ART,le
échanges,NOM,échange
de,PRP,de
délégations,NOM,délégation
et,KON,et
la,DET:ART,le
médecine,NOM,médecine
militaire,ADJ,militaire
",",PUN,","
l,ADJ,l
',PUN,'
armée,VER:pper,armer
de,PRP,de
l,NOM,l
',PUN,'
air,NOM,air
et,KON,et
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
défense,NOM,défense
conformément,ADV,conformément
au,PRP:det,au
protocole,NOM,protocole
d,ADJ,d
',PUN,'
accord,NOM,accord
sur,PRP,sur
la,DET:ART,le
coopération,NOM,coopération
de,PRP,de
défense,NOM,défense
signé,VER:pper,signer
en,PRP,en
2010,NUM,@card@
.,SENT,.
Hoàng,NAM,Hoàng
Xuan_Chien,NAM,Xuan_Chien
a,VER:pres,avoir
exprimé,VER:pper,exprimer
son,DET:POS,son
souhait,NOM,souhait
que,KON,que
l,NOM,l
',PUN,'
ambassadeur,NOM,ambassadeur
polonais,ADJ,polonais
collabore,VER:pres,collaborer
étroitement,ADV,étroitement
avec,PRP,avec
le,DET:ART,le
ministère,NOM,ministère
vietnamien,ADJ,vietnamien
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
dans,PRP,dans
des,PRP:det,du
domaines,NOM,domaine
clés,NOM,clé
tels,PRO:DEM,tel
que,PRO:REL,que
l,VER:subi,l
',PUN,'
échange,VER:pres,échanger
de,PRP,de
délégations,NOM,délégation
de,PRP,de
haut,ADJ,haut
niveau,NOM,niveau
",",PUN,","
la,DET:ART,le
consolidation,NOM,consolidation
du,PRP:det,du
cadre,NOM,cadre
et,KON,et
des,PRP:det,du
mécanismes,NOM,mécanisme
de,PRP,de
coopération,NOM,coopération
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
existants,ADJ,existant
;,PUN,;
facilite,VER:pres,faciliter
les,DET:ART,le
interactions,NOM,interaction
entre,PRP,entre
les,DET:ART,le
entreprises,NOM,entreprise
de,PRP,de
défense,NOM,défense
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
et,KON,et
encourage,VER:pres,encourager
le,DET:ART,le
soutien,NOM,soutien
aux,PRP:det,au
activités,NOM,activité
de,PRP,de
coopération,NOM,coopération
entre,PRP,entre
le,DET:ART,le
Vietnam,NAM,Vietnam
et,KON,et
l,NOM,l
',PUN,'
Union,NOM,union
européenne,ADJ,européen
en,PRP,en
ce,PRO:DEM,ce
domaine,NOM,domaine
.,SENT,.
À,PRP,à
cette,PRO:DEM,ce
occasion,NOM,occasion
",",PUN,","
il,PRO:PER,il
a,VER:pres,avoir
invité,VER:pper,inviter
le,DET:ART,le
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
et,KON,et
d,ADJ,d
',PUN,'
autres,ADJ,autre
hauts,NOM,haut
responsables,ADJ,responsable
polonais,ADJ,polonais
de,PRP,de
la,DET:ART,le
défense,NOM,défense
à,PRP,à
participer,VER:infi,participer
à,PRP,à
l,NOM,l
',PUN,'
Exposition,NOM,exposition
internationale,ADJ,international
de,PRP,de
défense,NOM,défense
du,PRP:det,du
Vietnam,NAM,Vietnam
2024,ABR,@card@
.,SENT,.
