Rubriques,NOM,rubrique
Hoàng_Xuân_Chiên,NAM,Hoàng_Xuân_Chiên
s,VER:futu,s
’,NAM,’
est,VER:pres,être
réjoui,VER:pper,réjouir
des,PRP:det,du
résultats,NOM,résultat
positifs,ADJ,positif
de,PRP,de
la,DET:ART,le
coopération,NOM,coopération
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
entre,PRP,entre
le,DET:ART,le
Vietnam,NAM,Vietnam
et,KON,et
le,DET:ART,le
Cambodge,NAM,Cambodge
ces,PRO:DEM,ce
dernières,ADJ,dernier
années,NOM,année
",",PUN,","
notamment,ADV,notamment
dans,PRP,dans
les,DET:ART,le
domaines,NOM,domaine
des,PRP:det,du
échanges,NOM,échange
de,PRP,de
délégations,NOM,délégation
",",PUN,","
de,PRP,de
la,DET:ART,le
formation,NOM,formation
des,PRP:det,du
ressources,NOM,ressource
humaines,ADJ,humain
",",PUN,","
de,PRP,de
la,DET:ART,le
sensibilisation,NOM,sensibilisation
aux,PRP:det,au
relations,NOM,relation
de,PRP,de
solidarité,NOM,solidarité
entre,PRP,entre
les,DET:ART,le
deux,NUM,deux
pays,NOM,pays
",",PUN,","
de,PRP,de
la,DET:ART,le
protection,NOM,protection
des,PRP:det,du
frontières,ADJ,frontière
",",PUN,","
et,KON,et
de,PRP,de
la,DET:ART,le
collecte,NOM,collecte
et,KON,et
du,PRP:det,du
rapatriement,NOM,rapatriement
des,PRP:det,du
restes,NOM,reste
de,PRP,de
soldats,NOM,soldat
volontaires,ADJ,volontaire
et,KON,et
experts,ADJ,expert
vietnamiens,NOM,vietnamien
tombés,VER:pper,tomber
au,PRP:det,au
Cambodge,NAM,Cambodge
.,SENT,.
Il,PRO:PER,il
a,VER:pres,avoir
souligné,VER:pper,souligner
qu,VER:pper,qu
',PUN,'
en,PRP,en
janvier,NOM,janvier
2023,NUM,@card@
",",PUN,","
les,DET:ART,le
ministères,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
ont,VER:pres,avoir
coordonné,VER:pper,coordonner
avec,PRP,avec
leur,DET:POS,leur
homologue,NOM,homologue
du,PRP:det,du
Laos,NOM,Laos
pour,PRP,pour
organiser,VER:infi,organiser
avec,PRP,avec
succès,NOM,succès
le,DET:ART,le
premier,NUM,premier
échange,NOM,échange
d,ADJ,d
',PUN,'
amitié,NOM,amitié
de,PRP,de
la,DET:ART,le
défense,NOM,défense
frontalière,ADJ,frontalier
Vietnam,NAM,Vietnam
-,PUN,-
Laos,NAM,Laos
-,PUN,-
Cambodge,NAM,Cambodge
.,SENT,.
