Rubriques,NOM,rubrique
Le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
',PUN,'
armée,VER:pper,armer
Hoàng_Xuân_Chiên,NAM,Hoàng_Xuân_Chiên
a,VER:pres,avoir
souligné,VER:pper,souligner
que,KON,que
le,DET:ART,le
Vietnam,NAM,Vietnam
attachait,VER:impf,attacher
toujours,ADV,toujours
de,PRP,de
l,NOM,l
',PUN,'
importance,NOM,importance
à,PRP,à
l,NOM,l
',PUN,'
amitié,NOM,amitié
traditionnelle,ADJ,traditionnel
et,KON,et
au,PRP:det,au
partenariat,NOM,partenariat
stratégique,ADJ,stratégique
intégral,ADJ,intégral
avec,PRP,avec
la,DET:ART,le
Russie,NAM,Russie
et,KON,et
identifiait,VER:impf,identifier
toujours,ADV,toujours
le,DET:ART,le
développement,NOM,développement
des,PRP:det,du
relations,NOM,relation
avec,PRP,avec
la,DET:ART,le
Russie,NAM,Russie
comme,ADV,comme
l,VER:subi,l
',PUN,'
une,NUM,un
des,PRP:det,du
principales,ADJ,principal
priorités,NOM,priorité
de,PRP,de
sa,DET:POS,son
politique,NOM,politique
extérieure,ADJ,extérieur
.,SENT,.
Le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
',PUN,'
armée,VER:pper,armer
Hoàng_Xuân_Chiên,NAM,Hoàng_Xuân_Chiên
a,VER:pres,avoir
suggéré,VER:pper,suggérer
aux,PRP:det,au
deux,NUM,deux
parties,NOM,partie
de,PRP,de
continuer,VER:infi,continuer
à,PRP,à
promouvoir,VER:infi,promouvoir
les,DET:ART,le
résultats,NOM,résultat
obtenus,VER:pper,obtenir
et,KON,et
à,PRP,à
mettre,VER:infi,mettre
en,PRO:PER,en
œuvre,VER:pres,œuvrer
efficacement,ADV,efficacement
le,DET:ART,le
plan,NOM,plan
de,PRP,de
coopération,NOM,coopération
de,PRP,de
défense,NOM,défense
2023,NUM,@card@
",",PUN,","
en,PRP,en
particulier,ADJ,particulier
les,DET:ART,le
activités,NOM,activité
extérieures,ADJ,extérieur
des,PRP:det,du
responsables,ADJ,responsable
des,PRP:det,du
deux,NUM,deux
ministères,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
;,PUN,;
développer,VER:infi,développer
la,DET:ART,le
coopération,NOM,coopération
dans,PRP,dans
les,DET:ART,le
domaines,NOM,domaine
de,PRP,de
la,DET:ART,le
cybersécurité,NOM,cybersécurité
",",PUN,","
de,PRP,de
la,DET:ART,le
recherche,NOM,recherche
stratégique,ADJ,stratégique
...,PUN,...
